Date,Stock_Price,Trading_Volume,Market_Sentiment,GDP_Growth
2020-02-05,104.42396039995542,580.4755315338449,61.36570805748281,2.0098252000089563
2020-02-06,107.45860663687628,1106.6883192895193,56.57753330384421,2.1552276492112155
2020-02-07,103.29504990951932,2964.124916071504,55.9455203615549,2.04849864715663
2020-02-08,104.7297664663681,3496.3396895214846,59.84403130440576,2.0173264945818996
2020-02-09,107.94980639450309,1474.4701934042632,59.714298052942794,1.7276460266496154
2020-02-10,109.20111918259123,1479.0423030080583,62.274646180033706,1.8976530062607255
2020-02-11,108.23314176177085,4328.005122803644,58.75599232788169,2.1830959533708256
2020-02-12,107.82340578202987,2015.4037070144855,51.139448901465066,2.43306481908932
2020-02-13,107.6148315368769,1268.5556007260834,58.377684754905495,2.0724940990797154
2020-02-14,105.42033300657032,3235.170319497036,64.72919576648508,2.1596755696364465
2020-02-15,107.095990744138,2995.5615369108345,59.48997876947885,2.286721422375976
2020-02-16,107.7706311466516,2316.907623488516,59.95986823563079,1.936157657656738
2020-02-17,110.96027387649283,1071.1241915932032,66.33672838336543,2.173808086222406
2020-02-18,109.68524242521512,725.2313078028756,58.0561393327814,1.9544542286678777
2020-02-19,105.62172275802091,790.7061626674971,54.11121280605707,2.2776222106797266
2020-02-20,109.94355479069849,833.588612785513,61.22932566687098,2.1370410673102445
2020-02-21,108.67055905047249,767.9299881751406,59.816858269130805,2.1685519779945537
2020-02-22,108.22993642790406,1122.1269816045562,57.60970337005108,1.954441037018365
2020-02-23,110.9478776384002,1721.258335989896,61.76517594425352,2.254464314676301
2020-02-24,111.92492499523183,1882.105227747698,65.29862250096518,2.532095419361509
2020-02-25,111.86151247214161,618.3800327651062,62.99153710973517,1.9156633556995637
2020-02-26,108.45413870575696,2099.4318289622706,64.76759772827675,2.0513845814734704
2020-02-27,109.6453363064762,1865.9312250764192,72.49223764392775,2.167746355881586
2020-02-28,111.05501228901493,1602.4098349344058,61.9010738817525,2.280792332639631
2020-02-29,112.46980911472548,1050.91173305369,65.19521093808278,2.013685774884516
2020-03-01,109.68408562761539,634.7314650798592,61.44309972803727,1.5610705895295456
2020-03-02,110.39228668985875,2637.0164239957385,59.94073496585432,2.4015937973677053
2020-03-03,108.66953477466325,1862.2261745785445,61.429000006430385,2.2839339702808323
2020-03-04,108.60579609784763,2268.6993773774243,62.138357637762866,1.7853176464837541
2020-03-05,112.73664593130168,1235.6626916442622,66.50571944701534,2.0144653204111416
2020-03-06,113.93481615092435,1116.7404996207679,76.627457730931,2.4516849724542
2020-03-07,111.18639185746842,3536.111485006318,61.473119369260964,2.429674621291181
2020-03-08,113.44286622558259,1385.1161411570392,63.138958645138175,2.3299075981762907
2020-03-09,112.2617520505493,1974.508239616275,65.07268147212251,2.109018729648332
2020-03-10,110.34819102521186,1649.6502112575427,67.53093718302128,2.1628976515791765
2020-03-11,112.45842377321868,855.0093912143841,67.0307511613482,2.1221712486115196
2020-03-12,114.90614056166596,1218.3513822581742,72.29191114878353,2.3760578604716014
2020-03-13,111.85006522070907,6180.523923043513,53.89526141081749,1.9772921310291227
2020-03-14,115.13985247457956,960.4937970500935,54.245690536520584,1.9933485662106327
2020-03-15,106.85710463308203,1868.6226634960494,63.85137016886757,2.3586084378351164
2020-03-16,113.82359599815838,1020.87703346586,71.96496105286963,2.1497233531922406
2020-03-17,112.43423323905229,1688.6577824942544,58.79517236928818,2.4363283019369435
2020-03-18,111.7396108189532,964.5665297828837,51.7274324058867,2.0283686009598814
2020-03-19,112.59575898150753,1158.5779893652689,69.76087817815731,2.1537485690445
2020-03-20,108.50882503790957,435.83914267253823,68.25983654053977,1.9822517924903027
2020-03-21,112.11344695443832,1906.2263956696988,61.72423713151891,2.1702339860817697
2020-03-22,113.33293591328416,1323.091973869959,62.37844708365948,1.875075997184168
2020-03-23,115.6375016915051,2574.7540204598495,62.585407776013064,2.075279472144374
2020-03-24,111.7052502677509,1693.2061205102025,68.11187828138746,1.8875729546399909
2020-03-25,111.18194721716007,944.345867380527,64.54977381795224,2.3156227077264373
2020-03-26,111.84962388588004,746.0763190002788,70.27087112357113,2.3221669873684934
2020-03-27,114.735199676328,1771.6463630544242,53.643652500176216,1.8348043192680146
2020-03-28,113.61020400519544,4265.024147032479,63.74577435699868,2.4496384108487494
2020-03-29,111.93853243415855,1106.6786479788816,62.51000645149746,2.6843452967293073
2020-03-30,114.066980184103,261.2926357237953,66.96579176755208,2.1960611347425028
2020-03-31,113.27403189931691,2075.009267650656,65.6614337287372,2.0606311305570535
2020-04-01,115.05363573459205,3981.662549126591,72.44200987628858,2.7557107283339386
2020-04-02,111.74574533029951,2635.1394662743955,59.25414981328365,1.9290380034613013
2020-04-03,112.52507002052735,574.7127555769684,68.87324164514403,2.1988365181392138
2020-04-04,112.4237589317778,1955.2531018935435,71.52930904196715,2.2327195928546177
2020-04-05,110.30556636992395,3209.7287381837014,78.10958353306671,2.4678009312317606
2020-04-06,113.84650080454757,1259.4605135040701,66.50309789307548,2.272691789628344
2020-04-07,113.79508146358593,1134.2759360855994,70.61664987759123,2.1029860850223083
2020-04-08,113.29895978952072,1166.689652119614,60.0543059697971,2.0144411053302194
2020-04-09,112.83237733208836,1529.157103836433,57.18992274553567,2.138274939842225
2020-04-10,110.48069195246916,614.1359510431263,73.4464675563545,2.0072113291171294
2020-04-11,112.47709496369663,2073.498956968057,69.26448204558451,2.220115499354981
2020-04-12,112.63698717167779,2151.6269231004417,75.2513191094734,2.0996609340126797
2020-04-13,111.71897963828563,2190.3238269756603,62.554986592810266,1.9156384102982917
2020-04-14,112.9991779186081,1734.7764999959593,72.08151980109217,2.4674169539501962
2020-04-15,114.12517409087859,598.2630101217285,78.8828590582629,2.1187911112922237
2020-04-16,117.08188661896307,1465.8189299333712,71.69080187469612,1.9666320311801848
2020-04-17,113.648244672949,5633.654043360678,71.02541964531525,2.1885372621547985
2020-04-18,113.80090908830478,2130.927722600294,69.73225673916359,2.2377889840637373
2020-04-19,113.12079484710088,894.9467446787141,61.87875137220358,1.8767427568503454
2020-04-20,109.41319665719487,2769.2014116546807,76.55141648319855,2.2942828801793818
2020-04-21,113.17595354601947,5689.08325947439,66.75636084361912,2.020434855987999
2020-04-22,113.32489032119253,2339.368897576399,72.36686047027372,2.573980897289583
2020-04-23,118.103586549049,1582.9500311414645,62.05976007586729,2.338471710994348
2020-04-24,112.76229488140979,4316.316018286454,64.00480789947505,2.155599755815069
2020-04-25,113.71728710964473,1194.6835044537695,77.10140049480333,2.088441981970055
2020-04-26,113.0092255012577,3582.5674491804225,68.20998801737389,2.2183733785451696
2020-04-27,110.70305126307628,1125.9760872549577,77.23008806964988,2.363812019197267
2020-04-28,115.2851344267901,1291.8700790315816,69.58644101640809,2.2380375278373053
2020-04-29,114.4597817574219,3103.8897092891693,60.778659150004806,2.201582571787158
2020-04-30,114.49177497491733,4205.865177325682,74.45570803825642,2.2585618332435677
2020-05-01,111.04212389394209,1669.8505332490977,67.04979759354728,2.127984858206199
2020-05-02,115.61509209415213,4131.129664837794,73.49325886230902,2.1819797213542804
2020-05-03,109.95184833903699,2386.552221500284,70.12309112188274,1.8353220395797594
2020-05-04,113.87278010359692,914.2442596269054,62.2753344740328,2.4490807180965257
2020-05-05,117.02098796361456,1305.1901258842772,70.80295612889745,2.3159452621285643
2020-05-06,110.5975378301284,2654.886597754128,80.94982413387528,2.10334002670124
2020-05-07,111.38210012374677,4517.047170422813,72.41753839870401,2.6396189023488055
2020-05-08,112.64766383722035,3643.792429574237,69.64558927005609,2.279111099761252
2020-05-09,111.37268554877184,3681.32096130541,75.287144458074,2.0563101399261465
2020-05-10,109.20722648317543,522.3068563251745,70.9377004638946,2.4367125083750585
2020-05-11,112.37226773314548,3037.9488966904582,70.90264560046879,2.3467959224423423
2020-05-12,110.0348266456587,2928.9552188373195,64.36415541907357,2.347918582865994
2020-05-13,113.0286476571384,2230.2233928574465,70.95552420835531,2.185662789397673
2020-05-14,110.16241273590876,2897.916330295793,74.92420592996446,2.3627193640259323
2020-05-15,115.01873202213282,319.2119904633716,65.5240913746211,2.222069821098141
2020-05-16,110.26779679866249,127.36947826050748,76.78101014583437,2.3874059469129785
2020-05-17,111.10349389057822,2201.240880368511,69.15085308650701,1.8970198275263945
2020-05-18,113.28587410086939,1733.2093266441598,65.11811927242044,2.1930199386092504
2020-05-19,109.10627943450498,1526.3002639593851,74.48945102974511,2.6260063816990984
2020-05-20,111.9300790592888,2484.695639497352,68.00839275388988,2.1299373870654987
2020-05-21,113.9946162039434,2113.757221914492,73.17777095191866,2.164353486847256
2020-05-22,108.06859436187332,2308.6280022580713,67.85600559180442,2.197293866262167
2020-05-23,111.55415613699556,3389.300870355506,68.94705083143346,2.045684581098135
2020-05-24,111.60411843744521,1176.5701983528254,71.64215736141739,1.84874398148125
2020-05-25,112.54563980046137,2347.902528271192,70.55382038505513,2.2460318071094614
2020-05-26,108.40395110116856,1055.9670497716088,59.04347142364438,2.321064510962568
2020-05-27,108.13105602821716,246.81926742847983,63.33353636104955,2.2851297087240585
2020-05-28,111.70826890602049,1438.2239944759915,73.50227279176248,2.268387631090804
2020-05-29,111.14911345790027,3751.336082034873,68.10686489030955,2.307698631373036
2020-05-30,110.94527248368095,856.7372580775058,66.0580880626014,2.505380325922614
2020-05-31,111.02475320586481,2502.983573271482,61.78995815177612,2.264438797638581
2020-06-01,108.85784814335557,3418.8780828762297,63.08713283748263,2.1894219196401092
2020-06-02,110.56696049280617,3077.3218996683713,58.27672619456248,2.2497181036567446
2020-06-03,110.57171262607572,1054.303118392739,67.776156170199,2.423511651933019
2020-06-04,108.43858327711405,973.7722069007011,65.18416484388483,2.5917410773399014
2020-06-05,113.47920261921912,1880.5867912378847,63.23417659156712,2.185394626386598
2020-06-06,110.57438157028625,2231.369849672128,67.61425074484491,2.3324920438984
2020-06-07,107.12191149786052,2898.5280020636224,69.65948008345467,2.382052895685109
2020-06-08,110.69421546328438,2920.917493547512,78.18740209173248,2.1175361042479097
2020-06-09,107.30716836637954,8895.701677605817,60.04082698165465,2.3217995838876724
2020-06-10,110.70500514491957,4816.927310894818,73.27304728872423,2.0262399395573443
2020-06-11,111.3212594902016,1375.5557404606466,72.21463489966732,1.9672172958704022
2020-06-12,107.23491196636381,6733.75979763892,63.32375662089638,2.3960233381932268
2020-06-13,110.6742610240113,662.6717998585748,68.1026231679267,2.2475398322513342
2020-06-14,109.44337497811475,736.3787818332669,64.66265221116855,2.3664055794636
2020-06-15,110.13135857883046,3182.0341065557564,67.74081101478326,2.3239991832028726
2020-06-16,112.14941897477975,1491.35593269531,74.21677050379415,2.133920782616265
2020-06-17,107.73287023033787,4834.603313422425,69.55511513763476,2.3217664487282716
2020-06-18,106.58325560646786,2843.6225468482244,68.92333959952882,2.0858074379791725
2020-06-19,106.1780981033661,1686.6300453238496,64.07923458037402,2.612226403707047
2020-06-20,106.19127271156654,1583.0891394668345,58.65827591203475,2.064435909811773
2020-06-21,107.53387339733153,1537.506822844824,64.88131622295028,2.298064755222757
2020-06-22,108.23503161326504,185.5654293583099,71.79914189093009,2.1303530769138947
2020-06-23,107.97027767744783,833.7918814396855,57.97007773846727,2.454470939410667
2020-06-24,108.93499895752937,1037.352220569143,60.167684849099814,2.2756734365560045
2020-06-25,107.16999111524673,3844.3347396792433,65.9091109369812,2.2397930396875916
2020-06-26,109.91407948810306,1129.2907732044118,60.18659235721729,2.5157270031317966
2020-06-27,106.34044153681762,2422.948186583557,60.976824518355045,2.3525267317789993
2020-06-28,112.17260809313854,1588.7145429263658,62.64853417142125,2.4515170019856294
2020-06-29,107.84594058721916,840.8096652520533,57.763064060779,2.1534639762223304
2020-06-30,104.74249942642506,2241.9183747137386,59.542733759995386,2.070300348299077
2020-07-01,104.17716168509342,1807.1037795186603,67.75027202957205,2.374233397461616
2020-07-02,107.14599814927074,3825.521752858013,57.51370057222833,2.2905440680332836
2020-07-03,105.59625989009068,1322.9471727540213,55.87626386526536,2.481115245631676
2020-07-04,107.33339509649505,1053.6540735879717,60.52826353482274,2.3413550024889704
2020-07-05,106.71420548918779,3285.342814270902,67.14864988920814,2.399853524684907
2020-07-06,105.48458697139273,1587.3961530555064,62.312498919301284,2.035657068788682
2020-07-07,103.79940123007476,3477.1000673709063,60.78022175360361,2.7395094070708077
2020-07-08,102.32631821913736,1165.7744051132765,63.12875625216904,2.3304553653778766
2020-07-09,104.32633763640865,2046.4624959305193,53.9801088535053,2.5042961711110836
2020-07-10,106.79590150985916,1091.280334235695,64.9817397285801,2.199028701762864
2020-07-11,105.37545982462866,886.9289333605893,64.22286715628478,2.429310491925461
2020-07-12,102.32044562641629,145.30200172508475,60.05457902249838,2.1085942242966045
2020-07-13,105.02346857020497,4951.494594807836,66.92415629819735,2.461024573076232
2020-07-14,105.31350779684054,1220.1541245266794,56.04848297780218,2.3008571530585136
2020-07-15,102.6415571924149,2659.007280153785,67.11499032435434,2.379324144635391
2020-07-16,104.58380374954744,1603.421650900624,62.03548281347463,2.514508006628304
2020-07-17,104.26058442742016,4058.920783740794,59.36594331396152,2.129825351521948
2020-07-18,101.72682114549728,308.5596462508464,60.73318823627807,2.2408483109137807
2020-07-19,104.59776159645482,2140.643463025736,60.07827713418396,2.4706177604566344
2020-07-20,104.87406028721384,3132.4813588999173,66.4962907251989,2.8001964242397364
2020-07-21,105.78982588328334,1915.0025176017623,54.79002323968703,2.3543278394629747
2020-07-22,105.60353577188303,964.6600554700558,56.13766958241062,2.5015566332348658
2020-07-23,100.61382532665117,324.59238778308946,64.90696860253621,2.3633131194702726
2020-07-24,101.36781821333558,1059.0827040894503,56.52134676542172,2.7745274112008422
2020-07-25,104.1489622884006,220.72306786969875,63.77367080471498,2.0379976872904693
2020-07-26,104.02305340955861,3076.7838661354363,67.53862399368964,2.4077227824206853
2020-07-27,103.90337964414944,2581.1567789491437,56.801400552301736,2.0650391188229755
2020-07-28,110.45780938437983,3307.6237544114474,61.984650391126195,1.8901757377311879
2020-07-29,103.77449490821955,791.0782673291093,52.57541064554705,2.4523173381629206
2020-07-30,104.78556360088284,675.0000929933738,61.88218105753899,2.4220520871447544
2020-07-31,104.30555042850224,2682.2932355869902,58.86892546306318,2.3385054408299486
2020-08-01,103.58488491609906,2610.41645464826,59.99897581613426,2.375546986468123
2020-08-02,101.53760472384846,272.4302501938686,54.16663049763649,3.0177513187055593
2020-08-03,103.57365165799735,1011.032624239769,48.84854769882665,2.347754658836896
2020-08-04,100.39920545949096,5113.550389501123,59.428506577162196,2.502705416337353
2020-08-05,101.36197701173329,3165.5294690878072,46.352359815966466,2.2720910169936346
2020-08-06,100.75730364995609,1490.3899679199499,54.83864077263461,2.462286488168593
2020-08-07,101.78589575584792,590.322952217367,60.8862492195988,2.3568617621763504
2020-08-08,106.14732307644026,772.8649756203847,56.89374506483499,2.3236658329577344
2020-08-09,97.68111676586817,1281.435590556927,65.42889696956915,2.7708027531941735
2020-08-10,102.68763196081808,467.5315096548515,60.56470891359099,2.6437060183598255
2020-08-11,97.99100742662493,4129.802877745449,51.92074399976812,2.436856772813886
2020-08-12,100.1758055730426,3882.868867645598,55.077010508875915,1.9498958894624137
2020-08-13,103.20274200385418,610.2903298223879,54.45297427868602,2.339759658228263
2020-08-14,101.06055197081803,6006.432556289953,46.527546443352676,2.9537826122429713
2020-08-15,98.68567077801134,1244.0460406990826,49.48429833683921,2.36825271025931
2020-08-16,99.32177565849048,1828.4723637983109,51.12965326097223,2.6362288275936354
2020-08-17,102.0248921145344,1228.4752697191464,43.498864518873916,2.705166366309805
2020-08-18,99.12040352446797,669.1927485758266,53.66333022488777,2.4617555228805132
2020-08-19,100.93165597478759,1355.367974528942,51.9258284787975,2.2507755262352567
2020-08-20,100.50968088393961,277.31240699620815,44.551514431839635,1.9332467364606614
2020-08-21,99.03736523167747,1362.3972901629938,54.68135845707058,2.558303410399182
2020-08-22,104.55274639511723,1688.853898463116,55.98352462144186,2.259673328111822
2020-08-23,101.45928469932834,2158.2400507524876,53.28279932760771,2.4590005518239537
2020-08-24,96.07007796968054,397.0943328092431,50.270394120299144,2.174944477845891
2020-08-25,100.4245475224938,424.8305084312578,54.59073866536773,2.372991252456614
2020-08-26,98.6617314875109,2084.717351480334,54.77715033842986,2.433904895855124
2020-08-27,101.62625618920266,609.6244223892276,52.65535765061051,2.4819942141593616
2020-08-28,98.27488181114,1522.5981649562414,46.73738340791681,2.206417541667419
2020-08-29,99.57146120106984,4140.636989616028,51.98540992449408,2.6698626976967677
2020-08-30,100.75442409333935,555.5125675549444,56.3216703772441,2.3121921070785616
2020-08-31,101.42200691606031,848.4945504347976,47.10292547286625,2.097759735090954
2020-09-01,97.23850838235688,3521.246452380474,60.3175567578884,2.4119234933721057
2020-09-02,98.92128644748686,267.6991915641073,46.94152338134864,2.4416697564785976
2020-09-03,98.59419368562973,1536.3658820342978,49.473602834245774,2.467971045989013
2020-09-04,98.19385273709253,2248.696486730851,45.69114425351969,2.709330032542556
2020-09-05,102.99050114224686,3382.011599373289,49.912088632285446,2.3906560852249497
2020-09-06,100.23131438125371,1249.6081317557703,39.82698893886207,2.4150561174766896
2020-09-07,96.86403966635241,544.5899249106762,45.55049503116747,2.219369225740149
2020-09-08,101.18870708313752,2163.4710744663744,42.56299122359975,2.6051347130555063
2020-09-09,103.56721006994684,2202.111664897526,48.44351159702757,2.4788955677873026
2020-09-10,101.36050061979182,5575.973901953042,52.48265159980876,2.3590297653082364
2020-09-11,96.23227877117407,1343.304195487533,50.48445549330747,2.0630937226216535
2020-09-12,98.28079276647455,2221.866869592264,35.140595228812494,2.733896227228356
2020-09-13,101.76413561974003,1632.758398036308,56.95420800586907,2.200454680338563
2020-09-14,97.79885276190319,610.1978276162538,47.96576989467579,2.3287036963856877
2020-09-15,100.08854980900713,2179.1252191267927,42.35297010067012,2.519588547582655
2020-09-16,100.73975329031667,3684.4279313572047,46.767828492342005,2.2095601110437797
2020-09-17,97.32906667959432,2843.7274679120737,46.610530803717545,2.151113479175493
2020-09-18,99.05919994593629,964.5583169247042,42.14344270507642,2.025961325525809
2020-09-19,92.69393114313299,1446.1488904511816,46.216128016591384,2.595877291743469
2020-09-20,97.12880851260009,4019.21418566172,41.93883728420209,2.3435593460004345
2020-09-21,98.67647808798633,1365.3667916129236,42.70488018198975,3.038960924895984
2020-09-22,96.69300019950032,3948.520147747811,41.046664859275204,2.2555378055435766
2020-09-23,102.46327100902461,1523.0132970558752,37.06699489368956,2.271012110361324
2020-09-24,96.35098436784294,1609.9834793819198,44.712786198363574,2.3431087849282837
2020-09-25,98.34694010737988,3573.5805319833357,46.66435636386517,2.5056909251203643
2020-09-26,99.50722090415377,6103.05024371175,46.06757628614226,2.3638914763765815
2020-09-27,102.14995031194405,1474.2683845757406,47.349168271293905,2.581258255830199
2020-09-28,96.420300459599,1277.6747706274443,44.62875194504978,2.2639253068615743
2020-09-29,101.64593319058703,939.1608036010008,40.102097894320146,2.184167300165601
2020-09-30,99.37061460398495,812.1190222196437,46.72392502634658,2.1016768265384225
2020-10-01,97.42063694437782,996.0829541560448,35.4991441759182,2.017430527509107
2020-10-02,100.34433014790572,1141.0028487965455,37.545786801786484,2.3593485847019138
2020-10-03,99.85767407327064,3245.609089930256,36.99188046657135,2.403574779310954
2020-10-04,98.30151340398979,2590.4630212661505,46.97826287977477,2.3382833002049503
2020-10-05,99.68690238410396,2960.513012688923,46.058430719691756,2.7140431249564223
2020-10-06,98.82497736535262,2923.009887757062,43.54896262313272,2.711750648508884
2020-10-07,99.87389671745338,3954.3364725640918,46.24151545588981,2.3999580169225623
2020-10-08,101.02532692609564,916.4529212049607,36.25640174478002,2.1088997520181816
2020-10-09,102.93024292799251,2083.455438581463,42.16829879698915,2.355099651536705
2020-10-10,97.34265540032425,340.021553084067,39.57355452950301,2.3492244170870196
2020-10-11,104.14735597905187,343.34327536810514,44.20957425050907,2.338501036515336
2020-10-12,96.04303367084164,1923.2737625479,39.17645059467055,2.3311148779767743
2020-10-13,99.71246694281747,1592.8956379491717,37.606973410638595,2.3406879925502486
2020-10-14,101.26439698453262,1812.0653274350086,42.01709142718538,2.3947854312375476
2020-10-15,100.72435821558513,2741.1960655380917,43.47603706514315,2.34568997395046
2020-10-16,98.99446185778287,4603.187451176632,35.537925292625104,2.515158378263156
2020-10-17,99.90396450987751,1771.161838809924,38.360586517415776,2.5462545331870583
2020-10-18,99.41740328942082,1554.1458640262788,33.16196450075719,2.292729903959218
2020-10-19,99.31070532316004,961.5765605559152,25.75398986668585,2.7297413233489833
2020-10-20,102.27748689511309,3244.791697649557,39.038679868950325,2.2801763274970757
2020-10-21,101.38396354319607,1034.6990079671318,40.874989378970646,2.1532803755521557
2020-10-22,99.37854824727684,1407.9919914298778,38.93690598018357,2.553638991700638
2020-10-23,102.6607692164444,2772.2481467938815,27.676935119311477,2.314635786413085
2020-10-24,101.5761190412992,1868.4247943933963,35.47076440858709,2.543000888328997
2020-10-25,102.68992380787937,1789.229348742973,25.935669979044967,1.9986251882735422
2020-10-26,102.42884558321813,831.3080181012147,43.68047384430996,2.758457533126486
2020-10-27,99.61967388437314,2251.1470900893805,31.208449805138905,2.615023573544231
2020-10-28,100.26804363309276,6720.289289650653,42.7247222663657,2.181059228894474
2020-10-29,102.99637786423754,519.6919271450906,40.98829287394739,2.185979849512817
2020-10-30,102.83853580819162,639.1219841128519,31.569523725382258,2.8167602686651274
2020-10-31,101.69459216888532,3039.1912070761773,30.224403041517725,2.335393988127836
2020-11-01,102.0922206633116,2089.446351094087,37.45838336107248,2.316586937056114
2020-11-02,104.53661093109609,4335.069582299981,31.305499048166403,2.0307584726821757
2020-11-03,100.92437179612054,925.5346315183127,35.862541778519464,2.414349271741892
2020-11-04,103.33043370416145,3245.793890237865,32.7614218289935,2.439488037958603
2020-11-05,101.96304094292998,2237.107551998322,26.097679903580463,2.6286486452953723
2020-11-06,102.06568535963632,751.0519071871032,23.68154373480646,2.206243412677636
2020-11-07,104.83462775373445,1025.9317890294658,35.80024485646981,2.182501810168509
2020-11-08,104.4263076372576,1760.8976771272405,31.69453044100606,2.5772427545415058
2020-11-09,104.5432388434853,819.9210374037297,31.574948841888087,2.68887828037401
2020-11-10,105.67023400300353,3735.300664492754,37.66040606033338,2.1737748050926076
2020-11-11,103.2466208313566,2912.114746026488,39.89162392543493,2.704772063648539
2020-11-12,104.71610287384355,1158.055846205315,32.50767746677206,2.4964325390501925
2020-11-13,102.88146064073487,1527.983262690968,32.016084595286344,2.7077311077983865
2020-11-14,104.30230328092186,3334.7683792391476,36.07118409952114,2.4757627735192216
2020-11-15,103.54780520269345,1644.5377643893937,26.639920408012053,1.9857789966832258
2020-11-16,104.158312769058,5974.777210994852,34.39725568536576,2.460259758672597
2020-11-17,105.31293706356865,2525.939935339505,35.900599112015115,2.7030915666682542
2020-11-18,102.64651970547757,848.8881656526985,36.4048092115376,2.3127140721732484
2020-11-19,108.63007220456457,664.4200888704845,23.185216569467602,2.4142616531053145
2020-11-20,102.59756003760968,3559.5630487119065,28.930381089957073,2.45701020766585
2020-11-21,102.34743675182413,1201.8785829436476,28.216895948950448,1.9127072774043339
2020-11-22,107.26013782423529,1914.7715803045135,32.98160066916121,2.8272435900694104
2020-11-23,106.6971868237609,1742.8162827452,34.762762399722845,2.313053830466394
2020-11-24,106.53384947682542,444.99801662124094,39.72240558464005,2.594821807691553
2020-11-25,106.71581157166179,438.22713349141964,29.646800667774507,2.476671105602207
2020-11-26,105.60985875440868,3937.222440101579,29.519520115409065,2.7458626063880422
2020-11-27,104.0167545637083,1323.759125412886,37.64449629656579,2.575868326470799
2020-11-28,106.14142041470308,1267.0953108044623,33.2707920907672,2.4479813932394814
2020-11-29,104.81563009236136,6291.713966617933,38.02097179059413,2.3165632075622558
2020-11-30,108.301886192698,3346.6207098130553,33.02421426071649,2.655127172273155
2020-12-01,106.24073247512199,4829.15509484415,25.695921362556653,2.1211503991587217
2020-12-02,105.06851652032557,4009.7531971832655,24.71987960535138,2.6252891887641443
2020-12-03,106.26282149807646,3016.7595611995903,23.535079768442394,2.276565410917896
2020-12-04,107.91891195690056,4675.57073105541,34.513138014954464,2.747085157025035
2020-12-05,106.15438400998362,883.4572918875376,37.059233938751056,2.5291331987506283
2020-12-06,105.82745879918232,786.7930547725846,40.27957910668848,2.6259337070169977
2020-12-07,108.1505767227049,436.0855227567371,35.167975147008256,2.5137331727207046
2020-12-08,108.34562784690465,282.34499034231425,36.68949635583682,2.1470772365221498
2020-12-09,107.03544356281675,1859.4419778428962,27.901264543536687,2.3256148535281698
2020-12-10,107.30198408480786,377.8832520847416,24.948509944997745,2.632437365595866
2020-12-11,108.90393937192484,599.7136337991632,34.91344038998221,2.5314802509392726
2020-12-12,105.74044976857486,1423.5376485963673,32.687125324166864,2.7345274319382193
2020-12-13,106.01942184851963,54.76363919464696,31.074855127039225,2.5791554975699422
